revision,run_t0_utc,run_t0_ist,state,site,site_lat,site_lon,grid_iy,grid_ix,grid_lat,grid_lon,lead_min,valid_time_utc,valid_time_ist,ghi_actual_wm2,ghi_pred_wm2,kstar_pred,ghi_cs_wm2,zen_deg,day_mask,timestamp,ghi,Available_Capacity,zenith,cos_zenith,month,hour,climatology_cf,climatology_power,ghi_aug,log_GHI,GHI_sq,GHI_cubed,GHI_cosZ,hour_sin,hour_cos,Predicted_Power
R13,2026-01-02T08:45:00+00:00,2026-01-02T14:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T08:45:00+00:00,2026-01-02T14:15:00+05:30,561.3951416015625,550.8829345703125,0.8494452834129333,648.5208129882812,49.81985092163086,1.0,2026-01-02 14:15:00,550.8829345703125,80.0,49.81915195389473,0.6452023416543157,1,14.25,0.7083610376344086,56.66888301075269,550.8829345703125,6.313335948732219,303472.0076007992,167177550.10707244,355.4309593621668,-0.555570233019602,-0.8314696123025455,84.43864259727124
R13,2026-01-02T08:30:00+00:00,2026-01-02T14:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T08:30:00+00:00,2026-01-02T14:00:00+05:30,574.7322387695312,580.30517578125,0.8622390627861023,673.021240234375,48.11894607543945,1.0,2026-01-02 14:00:00,580.30517578125,80.0,48.11716865882066,0.6676094928166834,1,14.0,0.7420599892473118,59.36479913978494,580.30517578125,6.36527587847164,336754.09703850746,195420145.47698718,387.4172440822166,-0.4999999999999997,-0.8660254037844388,85.77389335740469
R13,2026-01-02T08:15:00+00:00,2026-01-02T13:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T08:15:00+00:00,2026-01-02T13:45:00+05:30,616.4065551757812,608.64794921875,0.877312183380127,693.764404296875,46.643028259277344,1.0,2026-01-02 13:45:00,608.64794921875,80.0,46.64011321364634,0.6865786619710975,1,13.75,0.7653159569892474,61.225276559139786,608.64794921875,6.4128816581340535,370452.3260881901,225475048.55689254,417.88469458606187,-0.44228869021900147,-0.8968727415326883,85.2815921410739
R14,2026-01-02T11:00:00+00:00,2026-01-02T16:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T11:00:00+00:00,2026-01-02T16:30:00+05:30,145.99288940429688,146.68968200683594,0.5194892287254333,282.3728942871094,71.98745727539062,1.0,2026-01-02 16:30:00,146.68968200683594,80.0,71.99343287178141,0.3091260005500055,1,16.5,0.26295283333333336,21.036226666666668,146.68968200683594,4.9951133293235435,21517.862807266647,3156448.4526646663,45.345594720725295,-0.9238795325112868,-0.3826834323650895,16.899921041289968
R14,2026-01-02T10:45:00+00:00,2026-01-02T16:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T10:45:00+00:00,2026-01-02T16:15:00+05:30,212.0721130371093,195.92665100097656,0.5870344042778015,333.7566833496094,69.10563659667969,1.0,2026-01-02 16:15:00,195.92665100097656,80.0,69.11109954435234,0.3565570151780888,1,16.25,0.3264215537634409,26.113724301075273,195.92665100097656,5.282831329461703,38387.25257245847,7521085.837650411,69.85902187474731,-0.8968727415326883,-0.44228869021900136,17.249787876073626
R14,2026-01-02T10:30:00+00:00,2026-01-02T16:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T10:30:00+00:00,2026-01-02T16:00:00+05:30,244.06494140625,245.94992065429688,0.6421656012535095,383.0007629394531,66.29925537109375,1.0,2026-01-02 16:00:00,245.94992065429688,80.0,66.30416427930192,0.40188122488476397,1,16.0,0.38815817204301073,31.05265376344086,245.94992065429688,5.509185565683877,60491.36346985493,14877846.045681052,98.84265537285934,-0.8660254037844384,-0.5000000000000004,60.742103027444244
R14,2026-01-02T10:15:00+00:00,2026-01-02T15:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T10:15:00+00:00,2026-01-02T15:45:00+05:30,311.9140625,294.6377868652344,0.6854657530784607,429.83587646484375,63.578460693359375,1.0,2026-01-02 15:45:00,294.6377868652344,80.0,63.58276124207508,0.4449046546159926,1,15.75,0.44672972043010756,35.73837763440861,294.6377868652344,5.689135011977539,86811.42544884328,25577926.26886347,131.08572280209754,-0.8314696123025452,-0.5555702330196022,71.693538745593
R14,2026-01-02T10:00:00+00:00,2026-01-02T15:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T10:00:00+00:00,2026-01-02T15:30:00+05:30,341.4943542480469,342.3223876953125,0.7221599221229553,474.0257263183594,60.95485305786133,1.0,2026-01-02 15:30:00,342.3223876953125,80.0,60.95848777931613,0.48544317672654563,1,15.5,0.5003921774193548,40.03137419354839,342.3223876953125,5.838669911548288,117184.61711741984,40114917.93279615,166.17806734742865,-0.7933533402912349,-0.6087614290087209,77.46235792454289
R14,2026-01-02T09:45:00+00:00,2026-01-02T15:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T09:45:00+00:00,2026-01-02T15:15:00+05:30,406.5485229492188,388.6370849609375,0.7541107535362244,515.3580932617188,58.44165802001953,1.0,2026-01-02 15:15:00,388.6370849609375,80.0,58.44456331640362,0.5233232942715104,1,15.25,0.5550173279569892,44.401386236559134,388.6370849609375,5.965215754509759,151038.78380693495,58699272.65477245,203.38283957783466,-0.7518398074789773,-0.6593458151000691,82.00634875612207
R14,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T09:30:00+00:00,2026-01-02T15:00:00+05:30,431.8683471679688,430.6336364746094,0.7778221368789673,553.6402587890625,56.05385208129883,1.0,2026-01-02 15:00:00,430.6336364746094,80.0,56.05596225520216,0.558382894637616,1,15.0,0.6017752311827957,48.142018494623656,430.6336364746094,6.067577164718453,185445.32886334602,79858996.33565253,240.45845646301524,-0.7071067811865471,-0.7071067811865479,84.82607993644284
R14,2026-01-02T09:15:00+00:00,2026-01-02T14:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T09:15:00+00:00,2026-01-02T14:45:00+05:30,490.0900573730469,473.7221984863281,0.8046956658363342,588.6973266601562,53.80824661254883,1.0,2026-01-02 14:45:00,473.7221984863281,80.0,53.80949452199057,0.5904719375778168,1,14.75,0.6385803548387097,51.086428387096774,473.7221984863281,6.162729787653983,224412.72133872006,106309287.72087818,279.7196644138453,-0.6593458151000688,-0.7518398074789775,84.7880374160905
R15,2026-01-02T12:00:00+00:00,2026-01-02T17:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T12:00:00+00:00,2026-01-02T17:30:00+05:30,7.226701736450195,13.24190902709961,0.2047353684902191,64.67816925048828,84.1086196899414,1.0,2026-01-02 17:30:00,13.24190902709961,80.0,84.11624041554414,0.1025105854182698,1,17.5,0.04320079569892474,3.456063655913979,13.24190902709961,2.656188957890298,175.34815468198212,2321.944312368598,1.3574358464234524,-0.9914448613738104,-0.13052619222005163,3.433869491024633
R15,2026-01-02T11:45:00+00:00,2026-01-02T17:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T11:45:00+00:00,2026-01-02T17:15:00+05:30,36.48938751220703,34.2431755065918,0.2871192693710327,119.26464080810548,81.00274658203125,1.0,2026-01-02 17:15:00,34.2431755065918,80.0,81.0100086954902,0.15626192862260438,1,17.25,0.08036048924731183,6.428839139784946,34.2431755065918,3.562271907864987,1172.5950687752484,40153.37873823491,5.350904646822362,-0.9807852804032303,-0.19509032201612866,6.1393780328269925
R15,2026-01-02T11:30:00+00:00,2026-01-02T17:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T11:30:00+00:00,2026-01-02T17:00:00+05:30,59.08419036865234,67.10562133789062,0.3843875825405121,174.57801818847656,77.94322204589844,1.0,2026-01-02 17:00:00,67.10562133789062,80.0,77.95008859526017,0.20876369414447668,1,17.0,0.13232689784946236,10.58615182795699,67.10562133789062,4.221059755092262,4503.164415144362,302187.64606494125,14.009217408358467,-0.9659258262890683,-0.25881904510252063,9.856830442451765
R15,2026-01-02T11:15:00+00:00,2026-01-02T16:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T11:15:00+00:00,2026-01-02T16:45:00+05:30,115.75454711914062,107.704833984375,0.4699747860431671,229.1715087890625,74.9358901977539,1.0,2026-01-02 16:45:00,107.704833984375,80.0,74.94232813775363,0.2597911798737882,1,16.75,0.19523555376344087,15.61884430107527,107.704833984375,4.688636264015779,11600.33126360178,1249411.7529099847,27.98076589891126,-0.9469301294951056,-0.3214394653031618,13.970671079781185
R15,2026-01-02T11:00:00+00:00,2026-01-02T16:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T11:00:00+00:00,2026-01-02T16:30:00+05:30,145.99288940429688,151.78651428222656,0.5375392436981201,282.3728942871094,71.98745727539062,1.0,2026-01-02 16:30:00,151.78651428222656,80.0,71.99343287178141,0.3091260005500055,1,16.5,0.26295283333333336,21.036226666666668,151.78651428222656,5.029041615522243,23039.14591794857,3497031.650925002,46.92115809749099,-0.9238795325112868,-0.3826834323650895,16.548118910756113
R15,2026-01-02T10:45:00+00:00,2026-01-02T16:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T10:45:00+00:00,2026-01-02T16:15:00+05:30,212.0721130371093,197.14309692382807,0.5906791090965271,333.7566833496094,69.10563659667969,1.0,2026-01-02 16:15:00,197.14309692382807,80.0,69.11109954435234,0.3565570151780888,1,16.25,0.3264215537634409,26.113724301075273,197.14309692382807,5.288989481400672,38865.40066471787,7662045.450227886,70.2927542021248,-0.8968727415326883,-0.44228869021900136,17.35276275416487
R15,2026-01-02T10:30:00+00:00,2026-01-02T16:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T10:30:00+00:00,2026-01-02T16:00:00+05:30,244.06494140625,243.97325134277344,0.6370046138763428,383.0007629394531,66.29925537109375,1.0,2026-01-02 16:00:00,243.97325134277344,80.0,66.30416427930192,0.40188122488476397,1,16.0,0.38815817204301073,31.05265376344086,243.97325134277344,5.501149026391593,59522.9473707641,14522006.999550106,98.04826908875218,-0.8660254037844384,-0.5000000000000004,60.02007010264755
R15,2026-01-02T10:15:00+00:00,2026-01-02T15:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T10:15:00+00:00,2026-01-02T15:45:00+05:30,311.9140625,291.5332946777344,0.6782432794570923,429.83587646484375,63.578460693359375,1.0,2026-01-02 15:45:00,291.5332946777344,80.0,63.58276124207508,0.4449046546159926,1,15.75,0.44672972043010756,35.73837763440861,291.5332946777344,5.678578488152067,84991.6619056547,24777899.215491604,129.7045197776598,-0.8314696123025452,-0.5555702330196022,71.77286639942457
R16,2026-01-02T13:00:00+00:00,2026-01-02T18:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T13:00:00+00:00,2026-01-02T18:30:00+05:30,,0.0,0.0,0.0,96.90234375,0.0,2026-01-02 18:30:00,0.0,80.0,96.91116357843283,-0.12033026658480837,1,18.5,5.7471264367816094e-08,4.5977011494252875e-06,0.0,0.0,0.0,0.0,-0.0,-0.9914448613738105,0.13052619222005127,4.704340573014885e-06
R16,2026-01-02T12:45:00+00:00,2026-01-02T18:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T12:45:00+00:00,2026-01-02T18:15:00+05:30,,0.0,0.0,0.0,93.6562728881836,0.0,2026-01-02 18:15:00,0.0,80.0,93.66482519506144,-0.06391965960625365,1,18.25,1.769540229885056e-05,0.0014156321839080448,0.0,0.0,0.0,0.0,-0.0,-0.9978589232386036,0.06540312923014237,0.0014463978451695924
R16,2026-01-02T12:30:00+00:00,2026-01-02T18:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T12:30:00+00:00,2026-01-02T18:00:00+05:30,0.0,0.0,0.0,0.0,90.4395751953125,0.0,2026-01-02 18:00:00,0.0,80.0,90.44784548442873,-0.007816298652440379,1,18.0,inf,inf,0.0,0.0,0.0,0.0,-0.0,-1.0,-1.8369701987210297e-16,inf
R16,2026-01-02T12:15:00+00:00,2026-01-02T17:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T12:15:00+00:00,2026-01-02T17:45:00+05:30,1.5055742263793943,6.046034812927246,0.1403502523899078,43.07818984985352,87.2557144165039,1.0,2026-01-02 17:45:00,6.046034812927246,80.0,87.26367618443167,0.04773970759313905,1,17.75,0.01798484946236559,1.4387879569892472,6.046034812927246,1.9524650207139997,36.5545369591282,221.01000302532478,0.2886359340670859,-0.9978589232386035,-0.06540312923014273,1.475963728382254
R16,2026-01-02T12:00:00+00:00,2026-01-02T17:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T12:00:00+00:00,2026-01-02T17:30:00+05:30,7.226701736450195,13.880854606628418,0.2146142125129699,64.67816925048828,84.1086196899414,1.0,2026-01-02 17:30:00,13.880854606628418,80.0,84.11624041554414,0.1025105854182698,1,17.5,0.04320079569892474,3.456063655913979,13.880854606628418,2.7000754609968776,192.67812461035737,2674.5370335942034,1.4229345318313662,-0.9914448613738104,-0.13052619222005163,3.440445547510271
R16,2026-01-02T11:45:00+00:00,2026-01-02T17:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T11:45:00+00:00,2026-01-02T17:15:00+05:30,36.48938751220703,35.21522903442383,0.295269638299942,119.26464080810548,81.00274658203125,1.0,2026-01-02 17:15:00,35.21522903442383,80.0,81.0100086954902,0.15626192862260438,1,17.25,0.08036048924731183,6.428839139784946,35.21522903442383,3.589479721924511,1240.112355946927,43670.84064308996,5.5027996058058015,-0.9807852804032303,-0.19509032201612866,6.15930116151502
R16,2026-01-02T11:30:00+00:00,2026-01-02T17:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T11:30:00+00:00,2026-01-02T17:00:00+05:30,59.08419036865234,69.43158721923828,0.3977109491825104,174.57801818847656,77.94322204589844,1.0,2026-01-02 17:00:00,69.43158721923828,80.0,77.95008859526017,0.20876369414447668,1,17.0,0.13232689784946236,10.58615182795699,69.43158721923828,4.254641844627739,4820.745303782693,334711.9980213214,14.494794638202617,-0.9659258262890683,-0.25881904510252063,9.903320699269823
R16,2026-01-02T11:15:00+00:00,2026-01-02T16:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T11:15:00+00:00,2026-01-02T16:45:00+05:30,115.75454711914062,104.46809387207033,0.455851137638092,229.1715087890625,74.9358901977539,1.0,2026-01-02 16:45:00,104.46809387207033,80.0,74.94232813775363,0.2597911798737882,1,16.75,0.19523555376344087,15.61884430107527,104.46809387207033,4.6584084794227385,10913.582637263698,1140121.1754302608,27.13988936619081,-0.9469301294951056,-0.3214394653031618,13.993018670552342
R17,2026-01-02T14:00:00+00:00,2026-01-02T19:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T14:00:00+00:00,2026-01-02T19:30:00+05:30,,0.0,0.0,0.0,110.1243896484375,0.0,2026-01-02 19:30:00,0.0,80.0,110.13410465608803,-0.3442186187623583,1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.923879532511287,0.38268343236508917,0.0
R17,2026-01-02T13:45:00+00:00,2026-01-02T19:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T13:45:00+00:00,2026-01-02T19:15:00+05:30,,0.0,0.0,0.0,106.7880401611328,0.0,2026-01-02 19:15:00,0.0,80.0,106.79755428384598,-0.28899093273307713,1,19.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.9469301294951057,0.3214394653031615,0.0
R17,2026-01-02T13:30:00+00:00,2026-01-02T19:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T13:30:00+00:00,2026-01-02T19:00:00+05:30,,0.0,0.0,0.0,103.47077941894533,0.0,2026-01-02 19:00:00,0.0,80.0,103.48007701577689,-0.23310723565568472,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.9659258262890684,0.2588190451025203,0.0
R17,2026-01-02T13:15:00+00:00,2026-01-02T18:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T13:15:00+00:00,2026-01-02T18:45:00+05:30,,0.0,0.0,0.0,100.17474365234376,0.0,2026-01-02 18:45:00,0.0,80.0,100.18381383536173,-0.176806696160989,1,18.75,5.882352941176471e-08,4.705882352941177e-06,0.0,0.0,0.0,0.0,-0.0,-0.9807852804032304,0.1950903220161283,4.816833383896772e-06
R17,2026-01-02T13:00:00+00:00,2026-01-02T18:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T13:00:00+00:00,2026-01-02T18:30:00+05:30,,0.0,0.0,0.0,96.90234375,0.0,2026-01-02 18:30:00,0.0,80.0,96.91116357843283,-0.12033026658480837,1,18.5,5.7471264367816094e-08,4.5977011494252875e-06,0.0,0.0,0.0,0.0,-0.0,-0.9914448613738105,0.13052619222005127,4.704340573014885e-06
R17,2026-01-02T12:45:00+00:00,2026-01-02T18:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T12:45:00+00:00,2026-01-02T18:15:00+05:30,,0.0,0.0,0.0,93.6562728881836,0.0,2026-01-02 18:15:00,0.0,80.0,93.66482519506144,-0.06391965960625365,1,18.25,1.769540229885056e-05,0.0014156321839080448,0.0,0.0,0.0,0.0,-0.0,-0.9978589232386036,0.06540312923014237,0.0014463978451695924
R17,2026-01-02T12:30:00+00:00,2026-01-02T18:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T12:30:00+00:00,2026-01-02T18:00:00+05:30,0.0,0.0,0.0,0.0,90.4395751953125,0.0,2026-01-02 18:00:00,0.0,80.0,90.44784548442873,-0.007816298652440379,1,18.0,inf,inf,0.0,0.0,0.0,0.0,-0.0,-1.0,-1.8369701987210297e-16,inf
R17,2026-01-02T12:15:00+00:00,2026-01-02T17:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T12:15:00+00:00,2026-01-02T17:45:00+05:30,1.5055742263793943,14.93707275390625,0.3467432856559753,43.07818984985352,87.2557144165039,1.0,2026-01-02 17:45:00,14.93707275390625,80.0,87.26367618443167,0.04773970759313905,1,17.75,0.01798484946236559,1.4387879569892472,14.93707275390625,2.7686480149612755,223.11614245548844,3332.7020524285417,0.7130914855689287,-0.9978589232386035,-0.06540312923014273,1.532731016554576
R18,2026-01-02T15:00:00+00:00,2026-01-02T20:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,180,2026-01-02T15:00:00+00:00,2026-01-02T20:30:00+05:30,,0.0,0.0,0.0,123.62494659423828,0.0,2026-01-02 20:30:00,0.0,80.0,123.63533864889231,-0.5539051695971839,1,20.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7933533402912357,0.6087614290087199,0.0
R18,2026-01-02T14:45:00+00:00,2026-01-02T20:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,165,2026-01-02T14:45:00+00:00,2026-01-02T20:15:00+05:30,,0.0,0.0,0.0,120.22968292236328,0.0,2026-01-02 20:15:00,0.0,80.0,120.2399229219365,-0.5036220394285146,1,20.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.8314696123025455,0.5555702330196018,0.0
R18,2026-01-02T14:30:00+00:00,2026-01-02T20:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,150,2026-01-02T14:30:00+00:00,2026-01-02T20:00:00+05:30,,0.0,0.0,0.0,116.84686279296876,0.0,2026-01-02 20:00:00,0.0,80.0,116.85693660494462,-0.4517643083176753,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.8660254037844386,0.5000000000000001,0.0
R18,2026-01-02T14:15:00+00:00,2026-01-02T19:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,135,2026-01-02T14:15:00+00:00,2026-01-02T19:45:00+05:30,,0.0,0.0,0.0,113.4779052734375,0.0,2026-01-02 19:45:00,0.0,80.0,113.48780841994598,-0.3985539249105908,1,19.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.8968727415326885,0.442288690219001,0.0
R18,2026-01-02T14:00:00+00:00,2026-01-02T19:30:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,120,2026-01-02T14:00:00+00:00,2026-01-02T19:30:00+05:30,,0.0,0.0,0.0,110.1243896484375,0.0,2026-01-02 19:30:00,0.0,80.0,110.13410465608803,-0.3442186187623583,1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.923879532511287,0.38268343236508917,0.0
R18,2026-01-02T13:45:00+00:00,2026-01-02T19:15:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,105,2026-01-02T13:45:00+00:00,2026-01-02T19:15:00+05:30,,0.0,0.0,0.0,106.7880401611328,0.0,2026-01-02 19:15:00,0.0,80.0,106.79755428384598,-0.28899093273307713,1,19.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.9469301294951057,0.3214394653031615,0.0
R18,2026-01-02T13:30:00+00:00,2026-01-02T19:00:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,90,2026-01-02T13:30:00+00:00,2026-01-02T19:00:00+05:30,,0.0,0.0,0.0,103.47077941894533,0.0,2026-01-02 19:00:00,0.0,80.0,103.48007701577689,-0.23310723565568472,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.9659258262890684,0.2588190451025203,0.0
R18,2026-01-02T13:15:00+00:00,2026-01-02T18:45:00+05:30,MH,Fermi Solar 132kV,20.4,75.0,87,92,20.408586502075195,74.98617553710938,75,2026-01-02T13:15:00+00:00,2026-01-02T18:45:00+05:30,,0.0,0.0,0.0,100.17474365234376,0.0,2026-01-02 18:45:00,0.0,80.0,100.18381383536173,-0.176806696160989,1,18.75,5.882352941176471e-08,4.705882352941177e-06,0.0,0.0,0.0,0.0,-0.0,-0.9807852804032304,0.1950903220161283,4.816833383896772e-06
